gen	best_of_gen	nevals	avg    	std    	min  	max  
93 	7671       	86    	11404  	3309.12	7671 	19619
94 	7671       	71    	11415.4	3341.26	7671 	20892
95 	7671       	69    	11447.8	3341.33	7671 	20539
96 	7671       	78    	11619.1	3197.15	7671 	19791
97 	7671       	81    	11283.1	3301.01	7671 	18497
98 	7671       	82    	10941.7	3177.58	7671 	20393
99 	7671       	78    	10866.8	3638.59	7671 	21358
100	7671       	82    	11199.1	3505.16	7671 	19417
run 4: 7671.00 905 5048
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	12904      	100   	17137.6	1926.53	12904	21110
1  	12182      	75    	15393.3	1716.25	12182	21367
2  	12182      	70    	14608  	1669.37	12182	19164
3  	12182      	76    	14427.6	1689.55	12182	19459
4  	12182      	72    	14102.9	1783.46	12182	19247
5  	12182      	79    	14306.3	1928.73	12182	18286
6  	12182      	77    	14171.2	1908.76	12182	19422
7  	12182      	74    	13870.6	1810.39	12182	18792
8  	12182      	69    	13907.3	1863.26	12182	19030
9  	12182      	63    	13843.9	1827.82	12182	18566
10 	12182      	80    	14132.9	1948.76	12182	18413
11 	12182      	71    	13770  	1803.49	12182	18389
12 	12182      	74    	13904.3	1821.7 	12182	19427
13 	12182      	76    	13815.3	1778.31	12182	18348
14 	12182      	76    	13742.8	1605.14	12182	17558
15 	12182      	76    	13970.3	1931.22	12182	20019
16 	12182      	84    	13998.7	1845.59	12182	19023
17 	12182      	81    	13991.1	1953.6 	12182	19837
18 	12182      	74    	13781.9	1952.3 	12182	19453
19 	12182      	71    	13805.3	1810.71	12182	18389
20 	12182      	65    	13778.3	1879.6 	12182	18206
21 	12182      	70    	13762.2	1938.75	12182	19525
22 	12182      	70    	13911.7	2007.41	12182	19566
23 	12182      	74    	13597.1	1628.4 	12182	17707
24 	12182      	75    	13601.8	1728.72	12182	17613
25 	12182      	82    	13829.4	1920.64	12182	18820
26 	12182      	82    	13749.6	1835.37	12182	18992
27 	12182      	76    	14133.1	2008.76	12182	19565
28 	12182      	66    	13892.5	1970.45	12182	20289
29 	12182      	80    	14148.9	1911.95	12182	17940
30 	12182      	66    	13586.4	1673.63	12182	17453
31 	12182      	77    	13948.2	2146.86	12182	19667
32 	12182      	75    	14246.5	1873.66	12182	17570
33 	12182      	73    	14015.6	1932.42	12182	18082
34 	12182      	75    	13745.7	1792.58	12182	19959
35 	12182      	71    	13802.3	1985.1 	12182	18520
36 	12182      	72    	13818.8	1771.68	12182	18115
37 	12182      	72    	13900.8	1889.01	12182	18888
38 	12182      	74    	13604.2	1772.27	12182	19023
39 	12182      	77    	13869.6	1786.34	12182	18075
40 	12182      	80    	13728.9	1670.78	12182	17509
41 	12182      	82    	14224.9	1988.52	12182	19699
42 	12182      	77    	13838.5	1826.06	12182	18398
43 	12182      	75    	13710.8	1707.36	12182	18200
44 	12182      	76    	13861.1	1801.17	12182	18050
45 	12182      	81    	14010.8	1773.5 	12182	18082
46 	12182      	70    	13801.6	1768.59	12182	18768
47 	12182      	73    	13633.3	1748.1 	12182	17680
48 	12182      	80    	14084.7	1814.29	12182	18400
49 	12182      	78    	13963.2	1774.26	12182	17928
50 	12182      	69    	14023.4	2048.16	12182	19838
51 	12182      	78    	13726.4	1613.34	12182	17524
52 	12182      	73    	13743.1	1674.55	12182	17115
53 	12182      	80    	13952.6	1913.67	12182	19232
54 	12182      	76    	13947.2	1970.84	12182	20430
55 	12182      	78    	13897  	1952.87	12182	19089
56 	12182      	78    	14062  	1820.4 	12182	17847
57 	12182      	86    	14131.4	1947.66	12182	19429
58 	12182      	86    	14217.2	2000.85	12182	19089
59 	12182      	81    	13926.7	1861.98	12182	19275
60 	12182      	76    	13929.2	1640.9 	12182	17070
61 	12182      	84    	14112  	1938.28	12182	19557
62 	12182      	74    	14020.7	1858.72	12182	19628
63 	12182      	76    	13957.2	1770.02	12182	17866
64 	12182      	80    	13754.5	1838.97	12182	18949
65 	12182      	77    	13728.5	1814.47	12182	18222
66 	12182      	75    	13985.6	1938.06	12182	17908
67 	12182      	79    	14112.6	1841.09	12182	18184
68 	12182      	86    	14263.3	1972.4 	12182	20064
69 	12182      	77    	14036  	1829.68	12182	19273
70 	12182      	74    	14049.1	2007.27	12182	19108
71 	12182      	79    	13751.7	1792.41	12182	18075
72 	12182      	78    	13857.6	1960.38	12182	19586
73 	12182      	74    	13799.2	1983.47	12182	18050
74 	12182      	78    	13974.8	1962.12	12182	19411
75 	12182      	78    	13865.7	1889.32	12182	18687
76 	12182      	76    	13783.6	1866.28	12182	17940
77 	12182      	79    	13726.1	1760.41	12182	18075
78 	12182      	74    	13908.7	1910.29	12182	18137
79 	12182      	69    	13313.3	1531.34	12182	17480
80 	12182      	76    	14005.5	1988.93	12182	19459
81 	12182      	72    	13686.3	1647.68	12182	17810
82 	12182      	73    	13951.2	1925.54	12182	18108
83 	12182      	73    	13986.8	1895.78	12182	19246
84 	12182      	73    	13852.2	1795.72	12182	17720
85 	12182      	77    	13798.1	1869.45	12182	19659
86 	12182      	72    	13614  	1751.12	12182	18075
87 	12182      	73    	13975.5	1989.7 	12182	19660
88 	12182      	85    	13917.4	1717.57	12182	18016
89 	12182      	75    	13858.4	1923.04	12182	19787
90 	12182      	73    	14197.1	1856.21	12182	18790
91 	12182      	75    	14019.4	1809.89	12182	19189
92 	12182      	73    	13882.6	1600.62	12182	18184
93 	12182      	74    	13974.5	1695.36	12182	17828
94 	12182      	67    	13901.8	1760.12	12182	17940
95 	12182      	78    	13774.6	1710.95	12182	18222
96 	12182      	74    	13652.4	1675.55	12182	18554
97 	12182      	78    	14256.4	2191.58	12182	19793
98 	12182      	74    	14058.4	1984.91	12182	18728
99 	12182      	72    	14009.6	1916.92	12182	19625
100	12182      	72    	13969.3	1790.48	12182	18856
run 0: 12182.00 448 5018
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	13160      	100   	17670.5	1945.47	13160	22971
1  	12182      	80    	16107  	1802.44	12182	21592
2  	12182      	76    	15019.6	1658.48	12182	19321
3  	12182      	75    	14700.2	1889.8 	12182	20410
4  	12182      	82    	14400.1	1871.92	12182	19459
5  	12182      	66    	14261.8	1768.77	12182	19702
6  	12182      	69    	13807.7	1641.74	12182	18424
7  	12182      	79    	14147.7	1782.72	12182	19812
8  	12182      	71    	13976.9	1924.07	12182	19247
9  	12182      	76    	13935.1	1871.75	12182	19165
10 	12182      	81    	14067.4	1843.06	12182	18033
11 	12182      	74    	13946.7	1848.07	12182	18206
12 	12182      	83    	13788.5	1706.57	12182	18856
13 	12182      	72    	14079.4	1793.62	12182	18520
14 	12182      	75    	14033.9	1783.54	12182	18450
15 	12182      	78    	13947.6	1843.22	12182	18994
16 	12182      	78    	13972.8	1831.55	12182	18096
17 	12182      	76    	13915.8	1873.06	12182	18360
18 	12182      	78    	13953.7	1978.68	12182	19108
19 	12182      	74    	13996.5	1956.91	12182	19092
20 	12182      	80    	13925.5	1986.21	12182	19541
21 	12182      	84    	14136.9	2102.36	12182	19628
22 	12182      	75    	14044.2	1842.85	12182	20011
23 	12182      	77    	13939.8	1873.09	12182	19599
24 	12182      	81    	13989.8	1921   	12182	19325
25 	12182      	76    	14056.7	1784.97	12182	18258
26 	12182      	74    	13926  	1853.49	12182	20665
27 	12182      	65    	13927.7	1786.61	12182	18261
28 	12182      	73    	13948.1	1755.01	12182	17766
29 	12182      	76    	14004.1	1865.72	12182	18420
30 	12182      	70    	13968.6	2018.75	12182	18568
31 	12182      	85    	13818.6	1756.07	12182	18184
32 	12182      	69    	13938.5	1909.05	12182	18923
33 	12182      	78    	13858.9	1885.13	12182	18994
34 	12182      	77    	14006.6	1939.04	12182	19640
35 	12182      	71    	13731.6	1841.63	12182	19927
36 	12182      	78    	13600.3	1757.31	12182	18736
37 	12182      	73    	13927  	1999.21	12182	19217
38 	12182      	70    	14092.9	1907.47	12182	17981
39 	12182      	64    	13657.6	1852.86	12182	19368
40 	12182      	76    	13714.8	1857.29	12182	19931
41 	12182      	84    	13879.3	1771.97	12182	18104
42 	12182      	72    	14154.9	2040.08	12182	20147
43 	12182      	85    	14184  	1877.64	12182	19442
44 	12182      	78    	14017.5	1858.2 	12182	18161
45 	12182      	76    	13646.7	1783.61	12182	18761
46 	12182      	80    	14016.3	1906.38	12182	18994
47 	12182      	81    	13873.5	1818.35	12182	17847
48 	12182      	61    	13677.9	1878.97	12182	19743
49 	12182      	73    	14004.5	1785.75	12182	17695
50 	12182      	73    	14278  	1952.39	12182	18398
51 	12182      	78    	13884.7	1874.83	12182	18091
52 	12182      	74    	13673  	1708.53	12182	19260
53 	12182      	79    	13549.5	1681.68	12182	18994
54 	12182      	81    	14134.9	1968.79	12182	18920
55 	12182      	69    	13968.5	1962.07	12182	20011
56 	12182      	77    	14033.7	2004.12	12182	19293
57 	12182      	73    	14102.3	1880.07	12182	19293
58 	12182      	83    	14278.8	2014.51	12182	18865
59 	12182      	67    	13987  	1806.86	12182	19272
60 	12182      	78    	14167  	1849.28	12182	19597
61 	12182      	82    	13969.4	1761.29	12182	18137
62 	12182      	82    	13914.1	1881.07	12182	18587
63 	12182      	81    	14032  	2068.9 	12182	21087
64 	12182      	77    	14430.7	2031.8 	12182	18856
65 	12182      	76    	14114.7	1976.39	12182	18655
66 	12182      	72    	13909.5	1867.53	12182	18206
67 	12182      	67    	13809.6	1851.03	12182	19541
68 	12182      	75    	13863.8	1880.23	12182	18033
69 	12182      	81    	13932.8	1957.38	12182	18587
70 	12182      	76    	13575.6	1855.49	12182	17924
71 	12182      	72    	13856.9	1813.66	12182	17662
72 	12182      	78    	13955.3	1805.39	12182	17490
73 	12182      	75    	13976.2	1984.34	12182	17966
74 	12182      	78    	13734.4	1691.59	12182	19178
75 	12182      	76    	14013  	1898.89	12182	18761
76 	12182      	73    	13727.3	1707.02	12182	18656
77 	12182      	69    	13889.1	1752.42	12182	17446
78 	12182      	83    	13949.9	1816.16	12182	19130
79 	12182      	78    	14010  	1903.78	12182	19394
80 	12182      	73    	14345.9	2131.96	12182	19391
81 	12182      	80    	14202.4	1939.35	12182	19384
82 	12182      	76    	14082.6	1782.53	12182	18258
83 	12182      	74    	13784.7	1937.38	12182	19011
84 	12182      	73    	13862.9	1756.37	12182	19813
85 	12182      	67    	13742.4	1754.73	12182	19793
86 	12182      	82    	14056  	1984.22	12182	19040
87 	12182      	80    	13896  	1799.83	12182	17649
88 	12182      	72    	13767.3	1799.46	12182	18226
89 	12182      	76    	13822.3	1834.31	12182	17940
90 	12182      	71    	14123.8	1940.88	12182	19769
91 	12182      	77    	14003  	1871.82	12182	18945
92 	12182      	66    	13686.3	1825.39	12182	17908
93 	12182      	72    	13836.1	1901.16	12182	18193
94 	12182      	77    	13961.2	1857.98	12182	18364
95 	12182      	68    	13666.3	1794.29	12182	18096
96 	12182      	71    	14192.3	2029.77	12182	19628
97 	12182      	80    	13963.1	1947.39	12182	18566
98 	12182      	83    	13968.8	1719.37	12182	18263
99 	12182      	71    	14024.4	1916.28	12182	18263
100	12182      	69    	13647.7	1812.78	12182	17966
run 1: 12182.00 439 5022
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	12751      	100   	17229.6	1962.12	12751	23163
1  	12182      	80    	16059.8	1833.42	12182	21269
2  	12182      	74    	15302.4	1784.27	12182	19951
3  	12182      	72    	14745.5	1756.33	12182	21067
4  	12182      	65    	14413.4	1873.91	12182	20198
5  	12182      	70    	14304.5	1863.97	12182	18687
6  	12182      	81    	14009.5	1778.95	12182	17986
7  	12182      	76    	14234.8	1992.83	12182	19356
8  	12182      	80    	14278.6	1918.75	12182	18424
9  	12182      	81    	14233.3	1860.83	12182	18398
10 	12182      	77    	13989.9	1751.98	12182	18790
11 	12182      	66    	13791.7	1821.92	12182	18497
12 	12182      	76    	14074.9	1969.35	12182	19959
13 	12182      	71    	13924.9	1931.86	12182	18746
14 	12182      	82    	13840.6	1787.58	12182	18263
15 	12182      	69    	13869.7	1857.43	12182	18697
16 	12182      	72    	13668.5	1833.53	12182	18687
17 	12182      	83    	13872.3	1872.61	12182	19299
18 	12182      	82    	14164.9	2058.63	12182	20038
19 	12182      	77    	14417.3	1938.28	12182	20490
20 	12182      	66    	13992.9	1773.09	12182	18994
21 	12182      	68    	13734.5	1907.05	12182	19566
22 	12182      	74    	13699.4	1830.78	12182	17908
23 	12182      	78    	14041.5	1906.56	12182	20172
24 	12182      	74    	14211.3	1989.28	12182	18948
25 	12182      	78    	14322.3	1939.78	12182	19844
26 	12182      	77    	13931.2	1927.6 	12182	19469
27 	12182      	73    	14057  	1877   	12182	19716
28 	12182      	77    	14106.5	1930.87	12182	18149
29 	12182      	74    	13766  	1661.16	12182	17950
30 	12182      	78    	13996.1	1969.52	12182	18362
31 	12182      	69    	14027.5	1838.97	12182	18304
32 	12182      	70    	13812.6	1789.23	12182	18096
33 	12182      	74    	13564  	1600.6 	12182	18082
34 	12182      	83    	14214.4	2007.52	12182	18736
35 	12182      	85    	14214.3	1962.46	12182	19232
36 	12182      	83    	14263.4	1897.34	12182	18700
37 	12182      	86    	14188.5	1920.46	12182	19719
38 	12182      	63    	13895.6	1772.43	12182	18222
39 	12182      	78    	13896.8	1865.86	12182	19023
40 	12182      	72    	13848.8	1722.46	12182	17940
41 	12182      	71    	13794.9	1727.18	12182	17720
42 	12182      	70    	13655  	1676.71	12182	18485
43 	12182      	76    	13809.7	1910.75	12182	19433
44 	12182      	75    	13693.1	1791.2 	12182	18398
45 	12182      	73    	13812.1	1865.86	12182	18050
46 	12182      	72    	13778.4	1799.16	12182	18472
47 	12182      	81    	13785.5	1803.61	12182	18260
48 	12182      	79    	13981  	1687.88	12182	17765
49 	12182      	77    	14276  	1827.31	12182	18075
50 	12182      	69    	14044.1	1815.14	12182	18624
51 	12182      	71    	14176.9	1827.61	12182	18520
52 	12182      	76    	14010  	1724.81	12182	18066
53 	12182      	69    	13992.2	1878.2 	12182	19242
54 	12182      	83    	14097.5	1835.28	12182	19985
55 	12182      	71    	14026.3	1751.59	12182	17981
56 	12182      	70    	13751.1	1793.41	12182	18783
57 	12182      	77    	13928.6	1828.43	12182	18066
58 	12182      	77    	13859  	1634.76	12182	18082
59 	12182      	72    	13916.5	1877.42	12182	20252
60 	12182      	75    	13985.6	1876.15	12182	18975
61 	12182      	75    	13836.9	1859.02	12182	19293
62 	12182      	85    	13899.4	1851.4 	12182	18632
63 	12182      	68    	14013.5	2034.28	12182	20207
64 	12182      	72    	14388.6	2044.02	12182	19659
65 	12182      	69    	14203.2	1932.37	12182	20283
66 	12182      	68    	13988.6	1877.08	12182	18398
67 	12182      	72    	13972.5	1799.06	12182	19275
68 	12182      	75    	14215.5	1897.31	12182	18213
69 	12182      	70    	13759.2	1871.99	12182	19121
70 	12182      	73    	13854.3	1916.67	12182	19109
71 	12182      	71    	13514.8	1640.56	12182	17281
72 	12182      	80    	13978.4	2006.05	12182	18389
73 	12182      	80    	14107  	2066.05	12182	19275
74 	12182      	77    	13735.3	1788.21	12182	18741
75 	12182      	76    	13996.1	1925.19	12182	18107
76 	12182      	78    	13962.3	1950.84	12182	17981
77 	12182      	75    	13954.8	1885.84	12182	18920
78 	12182      	72    	13849.6	1850.99	12182	19273
79 	12182      	78    	14295.4	1991.89	12182	18521
80 	12182      	78    	14083.7	1883.68	12182	18558
81 	12182      	82    	14160.7	1931.13	12182	19453
82 	12182      	85    	13735.8	1766.5 	12182	18285
83 	12182      	81    	13931.8	1802.23	12182	17540
84 	12182      	72    	14268  	2010.15	12182	19081
85 	12182      	72    	14025.3	2085.57	12182	19931
86 	12182      	72    	13990.5	1985.61	12182	19485
87 	12182      	72    	13657.1	1899.31	12182	19879
88 	12182      	69    	14062.7	2060.62	12182	18398
89 	12182      	72    	13894.2	1793.77	12182	18460
90 	12182      	82    	13899.5	1844.48	12182	19628
91 	12182      	75    	13885.5	1801.66	12182	20322
92 	12182      	82    	13618.5	1707.58	12182	18164
93 	12182      	80    	14172  	1897.72	12182	19024
94 	12182      	78    	14212  	2010.95	12182	18719
95 	12182      	73    	13722.2	1801.22	12182	18398
96 	12182      	78    	13722.1	1683.29	12182	18761
97 	12182      	66    	13758  	1945.29	12182	20095
98 	12182      	79    	14027.6	1945.21	12182	19578
99 	12182      	76    	13597.6	1812.86	12182	19591
100	12182      	75    	13807.6	1772.44	12182	17901
run 2: 12182.00 441 5059
gen	best_of_gen	nevals	avg  	std    	min  	max  
0  	13309      	100   	17456	1937.19	13309	21677
1  	12182      	74    	15861.8	1644.06	12182	19762
2  	12182      	74    	15164.1	1873.62	12182	19790
3  	12182      	73    	14854.4	1927.27	12182	19716
4  	12182      	68    	14301  	1824.88	12182	19303
5  	12182      	66    	14199  	1948.91	12182	19365
6  	12182      	81    	14225.4	1938.58	12182	20400
7  	12182      	80    	14300.6	1906.95	12182	18719
8  	12182      	69    	13866.3	1981.27	12182	19301
9  	12182      	67    	13655.8	1675.32	12182	18656
10 	12182      	72    	13945.3	1957.65	12182	18887
11 	12182      	73    	13882.9	1861.12	12182	18856
12 	12182      	76    	13750.5	1736.01	12182	17595
13 	12182      	88    	14340.3	1832.74	12182	18994
14 	12182      	77    	14650.2	2033.94	12182	20198
15 	12182      	82    	14171.7	1886.82	12182	18856
16 	12182      	74    	13617.9	1602.89	12182	18075
17 	12182      	85    	13938.1	1770.04	12182	18427
18 	12182      	72    	13959.5	1777.64	12182	18887
19 	12182      	80    	14012.9	1897.22	12182	19566
20 	12182      	74    	13408.9	1618.82	12182	17818
21 	12182      	69    	13351.4	1472.09	12182	17123
22 	12182      	74    	13743.5	1766.42	12182	17695
23 	12182      	79    	13916.6	1850.26	12182	18566
24 	12182      	67    	13905.2	1832.66	12182	18479
25 	12182      	73    	13699.1	1745.4 	12182	17940
26 	12182      	66    	13862  	1928.21	12182	18520
27 	12182      	76    	13818.3	1715.34	12182	17908
28 	12182      	74    	13834.4	1826.05	12182	19566
29 	12182      	76    	14177.5	1936.12	12182	18736
30 	12182      	75    	13787.4	1769.75	12182	19796
31 	12182      	79    	13670.7	1572.27	12182	18066
32 	12182      	80    	13812.5	1817.52	12182	18364
33 	12182      	81    	13996  	1920.44	12182	19769
34 	12182      	78    	13646.7	1684.82	12182	18566
35 	12182      	66    	13682.9	1695.7 	12182	17398
36 	12182      	67    	13439.2	1630.6 	12182	18723
37 	12182      	71    	13745.5	1717.33	12182	17847
38 	12182      	71    	13766.6	2030.33	12182	19108
39 	12182      	75    	13878.7	1916.74	12182	19170
40 	12182      	77    	13833.5	1920.47	12182	19273
41 	12182      	73    	13581.4	1801.62	12182	19385
42 	12182      	76    	13800  	1708.96	12182	18050
43 	12182      	77    	13841.5	1661.43	12182	18687
44 	12182      	80    	13848.1	1621.18	12182	17621
45 	12182      	72    	13703.2	1655.21	12182	19232
46 	12182      	81    	14054.1	1878.83	12182	19623
47 	12182      	72    	14051.9	1873.56	12182	18275
48 	12182      	68    	14038.4	1803.87	12182	18500
49 	12182      	79    	14250.8	1987.26	12182	19627
50 	12182      	82    	14385.7	1892.31	12182	18746
51 	12182      	73    	14105.5	1859.9 	12182	20195
52 	12182      	77    	14006.5	1733.79	12182	19780
53 	12182      	81    	14047.4	1841.62	12182	18952
54 	12182      	70    	13699  	1649.88	12182	17595
55 	12182      	75    	13511.1	1739.66	12182	18104
56 	12182      	78    	13771.2	1900.65	12182	18587
57 	12182      	75    	13803.9	1844.17	12182	18079
58 	12182      	67    	13970.6	1902.32	12182	19957
59 	12182      	76    	14113.9	2023.48	12182	19822
60 	12182      	77    	14211.3	1788.15	12182	17928
61 	12182      	78    	14087.2	1721.19	12182	18082
62 	12182      	64    	13667.7	1534.93	12182	17574
63 	12182      	74    	13946.3	1902.87	12182	18587
64 	12182      	78    	13745  	1867.3 	12182	20090
65 	12182      	77    	13777.4	1710.35	12182	17880
66 	12182      	81    	13757  	1893.26	12182	19442
67 	12182      	78    	13539.6	1655.78	12182	18587
68 	12182      	75    	13898.4	1780.68	12182	17940
69 	12182      	80    	13982.3	1955.16	12182	19052
70 	12182      	77    	13968.9	2053.51	12182	18761
71 	12182      	81    	13990.1	1920.61	12182	18333
72 	12182      	76    	14257.3	1885.95	12182	18969
73 	12182      	71    	13744.6	1636.59	12182	17863
74 	12182      	86    	13783.1	1794.81	12182	18398
75 	12182      	72    	13878.4	1901.47	12182	18563
76 	12182      	76    	13844.6	1994.15	12182	19597
77 	12182      	69    	13843.2	1792.81	12182	18026
78 	12182      	78    	13761.8	1849.13	12182	18994
79 	12182      	62    	13532  	1751.43	12182	17940
80 	12182      	77    	13986.4	1915.72	12182	18520
81 	12182      	78    	13938.9	1845.25	12182	18275
82 	12182      	83    	14070.9	1669.39	12182	18104
83 	12182      	71    	13853.5	1671.56	12182	17588
84 	12182      	76    	13904.6	1850.28	12182	19717
85 	12182      	85    	14034  	1859.24	12182	19659
86 	12182      	77    	14071.8	2002.18	12182	19586
87 	12182      	74    	14061.8	1802.22	12182	18374
88 	12182      	78    	14219.6	1791.3 	12182	18949
89 	12182      	71    	14047.2	1834.63	12182	19485
90 	12182      	75    	13897  	1784.48	12182	18033
91 	12182      	74    	13901.5	1747.65	12182	18566
92 	12182      	84    	13910.9	1720.81	12182	18066
93 	12182      	78    	13818.8	1780.55	12182	19777
94 	12182      	74    	13873.1	1794.57	12182	18700
95 	12182      	70    	13789  	1827.5 	12182	19931
96 	12182      	70    	13600.7	1746.48	12182	18995
97 	12182      	76    	13787.5	1619.39	12182	18681
98 	12182      	73    	14054.9	2022.08	12182	19578
99 	12182      	65    	13838  	1782.1 	12182	18264
100	12182      	79    	13769.2	1733.87	12182	17767
run 3: 12182.00 451 4932
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	12872      	100   	17213.9	1937.37	12872	21695
1  	12513      	67    	15738.6	1653.71	12513	19741
2  	12182      	83    	15105.3	1913.64	12182	21742
3  	12182      	73    	14228  	1608.74	12182	19193
4  	12182      	69    	13874.9	1720.12	12182	19392
5  	12182      	81    	14057.1	1832.21	12182	18497
6  	12182      	72    	14139.7	1890.21	12182	18498
7  	12182      	72    	13718  	1870.59	12182	19936
8  	12182      	79    	13674  	1838.79	12182	19787
9  	12182      	79    	14154.8	2089.41	12182	19322
10 	12182      	72    	14164.5	2108.95	12182	19994
11 	12182      	67    	13798.4	1889.95	12182	19931
12 	12182      	81    	14005  	1922.28	12182	18687
13 	12182      	73    	13854.3	1776.54	12182	19434
14 	12182      	84    	14110.7	2201.52	12182	20068
15 	12182      	82    	14077.5	2096.22	12182	19931
16 	12182      	75    	13883.6	1844.91	12182	18016
17 	12182      	76    	14221.6	2076.91	12182	18427
18 	12182      	77    	14128  	2201.97	12182	19566
19 	12182      	76    	14157.8	2017.93	12182	20555
20 	12182      	76    	13901.5	1842.01	12182	17781
21 	12182      	67    	13577.5	1728.13	12182	18578
22 	12182      	76    	14107.5	1879.31	12182	18658
23 	12182      	81    	13883.8	1813.69	12182	18222
24 	12182      	68    	14086  	2055.18	12182	20095
25 	12182      	75    	14077.8	2038.36	12182	18773
26 	12182      	70    	14008  	2028.68	12182	20430
27 	12182      	67    	13717.3	1755.91	12182	18818
28 	12182      	80    	14129.2	1975.63	12182	18389
29 	12182      	65    	13713.6	1743.83	12182	20121
30 	12182      	65    	13731.5	1743.25	12182	17405
31 	12182      	79    	13938.8	1895.36	12182	19819
32 	12182      	78    	13976.9	1851.88	12182	20677
33 	12182      	70    	14093.2	1823.79	12182	17933
34 	12182      	77    	14223.6	2032.81	12182	19472
35 	12182      	77    	14041.8	1677.47	12182	18050
36 	12182      	82    	14390.4	2046.38	12182	20239
37 	12182      	81    	14327.4	1777.9 	12182	18850
38 	12182      	79    	14125.5	1822.54	12182	19453
39 	12182      	84    	14241.4	1954.77	12182	17940
40 	12182      	78    	14073.7	1696.05	12182	18026
41 	12182      	83    	14165.3	1841.69	12182	18995
42 	12182      	81    	13815.8	1827.9 	12182	19592
43 	12182      	66    	13912.4	1786.26	12182	19434
44 	12182      	72    	13493  	1768.13	12182	19428
45 	12182      	82    	13756.2	1794.47	12182	18756
46 	12182      	72    	14199.3	1759.48	12182	17908
47 	12182      	71    	14138.4	1818.61	12182	18250
48 	12182      	69    	13786.2	1837.04	12182	19000
49 	12182      	74    	13731.5	1914.02	12182	19273
50 	12182      	70    	13811  	1799.9 	12182	18398
51 	12182      	74    	14282.8	1867.57	12182	18398
52 	12182      	72    	14224.1	1896.51	12182	18364
53 	12182      	73    	13995.8	2067.4 	12182	20121
54 	12182      	82    	14065.6	1747.21	12182	17613
55 	12182      	74    	13975.1	1884.64	12182	18646
56 	12182      	75    	13809.4	1854.63	12182	19954
57 	12182      	66    	13568.4	1792.83	12182	18206
58 	12182      	77    	13867.8	1915.02	12182	19623
59 	12182      	76    	13654.4	1693.85	12182	18016
60 	12182      	75    	13649.7	1699.24	12182	17455
61 	12182      	76    	13744.6	1774.42	12182	17966
62 	12182      	82    	14089.4	1982.09	12182	17966
63 	12182      	75    	13991.9	1920.55	12182	20103
64 	12182      	80    	14190.1	2079.79	12182	18304
65 	12182      	74    	13608  	1690.98	12182	17940
66 	12182      	72    	13764.1	1901.69	12182	18536
67 	12182      	77    	13931  	1817.31	12182	18360
68 	12182      	75    	13945.3	1696.36	12182	18308
69 	12182      	75    	13825.6	1695.01	12182	17870
70 	12182      	68    	13507.4	1647.54	12182	17621
71 	12182      	78    	14058.3	1967.54	12182	19453
72 	12182      	87    	14054.3	1822.94	12182	18761
73 	12182      	75    	13949.8	1893.72	12182	18137
74 	12182      	81    	14233.7	2077.63	12182	19884
75 	12182      	69    	14145.1	2063.8 	12182	19931
76 	12182      	76    	13856.1	1786.65	12182	18700
77 	12182      	72    	14196.4	1920.15	12182	18658
78 	12182      	79    	14363.6	2092.57	12182	20291
79 	12182      	62    	13689  	1665.91	12182	18108
80 	12182      	67    	13624  	1578.16	12182	17449
81 	12182      	78    	13748.1	1926.78	12182	19453
82 	12182      	79    	14162.1	1827.11	12182	18658
83 	12182      	73    	13730.5	1572.57	12182	18590
84 	12182      	80    	14265.8	1825.04	12182	17981
85 	12182      	65    	14097.3	1939.13	12182	18887
86 	12182      	72    	14132.2	2001.01	12182	19717
87 	12182      	73    	13959.6	1885.89	12182	18856
88 	12182      	73    	13955.3	1845   	12182	19541
89 	12182      	67    	13891.2	1894.29	12182	18760
90 	12182      	80    	14170  	1822.17	12182	18094
91 	12182      	78    	14182.9	2021.43	12182	19170
92 	12182      	77    	14006.6	1842.37	12182	18994
93 	12182      	72    	14133.7	1857.53	12182	18520
94 	12182      	76    	13948.5	1730.45	12182	17884
95 	12182      	82    	14005.7	1953.03	12182	20926
96 	12182      	76    	14284.1	1966.51	12182	19367
97 	12182      	67    	13968.1	1736.35	12182	18566
98 	12182      	74    	14008.1	1832.92	12182	17755
99 	12182      	80    	13871.8	1761.5 	12182	18965
100	12182      	78    	14225.9	1990.84	12182	18757
run 4: 12182.00 456 5022
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	49561      	100   	60351.6	4739.37	49561	71569
1  	44426      	82    	54624.6	3965.24	44426	62678
2  	39309      	72    	51769.1	4070.48	39309	62414
3  	37242      	76    	49227.3	4578.42	37242	61593
4  	36884      	76    	46934  	4407.53	36884	57676
5  	33634      	80    	44946.4	5125.55	33634	56268
6  	31971      	77    	43482.5	5474.89	31971	64341
7  	30461      	74    	41322.5	5080.86	30461	58036
8  	30116      	69    	39658.3	5421.95	30116	52255
9  	28000      	70    	38229.7	5371.04	28000	52598
10 	26115      	87    	37837.2	5097.37	26115	51065
11 	26115      	77    	37141.2	6094.07	26115	53373
12 	26115      	76    	35634.1	5687.92	26115	46297
13 	26115      	73    	35853.2	6382.86	26115	53861
14 	26115      	81    	34721.3	5960.6 	26115	49951
