gen	best_of_gen	nevals	avg    	std    	min  	max  
90 	9312       	78    	14022.2	4353.06	9312 	23463
91 	9312       	76    	13767.3	3682.35	9312 	21173
92 	9312       	75    	13922.1	3872.44	9312 	21312
93 	9312       	77    	13746.1	3981   	9312 	24332
94 	9312       	77    	13731.3	4088.62	9312 	24257
95 	9312       	81    	13768.2	4226.73	9312 	23989
96 	9312       	77    	13971  	4253.35	9312 	24621
97 	9312       	77    	13830.1	3973.72	9312 	23914
98 	9312       	62    	13241  	3947.41	9312 	21904
99 	9312       	79    	14391.2	4496.39	9312 	25499
100	9312       	77    	14047.1	3862.62	9312 	23849
run 3: 9312.00 1056 5023
gen	best_of_gen	nevals	avg    	std    	min  	max  
0  	13164      	100   	19944.9	3118.88	13164	28031
1  	9315       	70    	17383.3	2683.79	9315 	22965
2  	9315       	73    	17063.3	3199.78	9315 	26243
3  	9315       	79    	16866.2	3113.35	9315 	25378
4  	9315       	66    	15521.6	2630.87	9315 	22401
5  	9312       	74    	15232.7	3235.39	9312 	25096
6  	9312       	72    	14467.8	3531.95	9312 	24910
7  	9312       	85    	14724.2	4313.74	9312 	25551
8  	9312       	80    	13572.7	4100.99	9312 	26038
9  	9312       	79    	15085.2	4673.02	9312 	26676
10 	9312       	80    	14139.1	4345.93	9312 	24219
11 	9312       	82    	14483.1	4349.76	9312 	23424
12 	9312       	70    	14348.2	3980.25	9312 	23195
13 	9312       	79    	15550.2	4120.94	9312 	23596
14 	9312       	80    	15003  	3498.7 	9312 	22702
15 	9312       	79    	15520.2	3707.95	9312 	25974
16 	9312       	61    	14211  	3426.38	9312 	23410
17 	9312       	80    	14866.3	3715.33	9312 	23774
18 	9312       	80    	14722.2	3701.31	9312 	25584
19 	9312       	70    	14296.7	4027.8 	9312 	23678
20 	9312       	87    	14185.7	4152.46	9312 	25579
21 	9312       	81    	14604.8	4414.22	9312 	23742
22 	9312       	75    	14209  	4168.68	9312 	22553
23 	9312       	82    	14369.8	3896.92	9312 	23132
24 	9312       	69    	13820.3	3703.53	9312 	23875
25 	9312       	69    	14199  	4088.87	9312 	21654
26 	9312       	82    	13860  	4120.7 	9312 	23310
27 	9312       	70    	13624.7	4039.42	9312 	23224
28 	9312       	70    	13485.8	4035.77	9312 	22887
29 	9312       	73    	13689.7	4155.59	9312 	23849
30 	9312       	80    	14089.6	4216.73	9312 	22982
31 	9312       	72    	13967.3	3880.71	9312 	22162
32 	9312       	82    	14137.8	3964.78	9312 	22939
33 	9312       	73    	13771.2	4127.54	9312 	22608
34 	9312       	73    	13874.2	4210.11	9312 	23707
35 	9312       	79    	14639.2	4409.3 	9312 	23999
36 	9312       	83    	15286.7	3932.04	9312 	21720
37 	9312       	75    	14846.9	3960.55	9312 	22566
38 	9312       	70    	14373.7	3454.55	9312 	22958
39 	9312       	81    	13861.6	3523.86	9312 	23552
40 	9312       	78    	13842.1	3890.53	9312 	23708
41 	9312       	75    	14071.1	4371.32	9312 	22586
42 	9312       	75    	14443.4	3590.18	9312 	22148
43 	9312       	79    	14451.4	3948.75	9312 	23787
44 	9312       	78    	14751.5	4236.38	9312 	24203
45 	9312       	86    	14398.5	3793.43	9312 	22059
46 	9312       	68    	14253.6	4067.17	9312 	25575
47 	9312       	75    	14214.2	3957.27	9312 	24067
48 	9312       	77    	14606.9	3971.61	9312 	24218
49 	9312       	75    	15092.3	3819.62	9312 	21416
50 	9312       	69    	14597.3	4224.23	9312 	22949
51 	9312       	79    	14143.6	4184   	9312 	23727
52 	9312       	73    	13639.8	4149.81	9312 	21530
53 	9312       	56    	12477.8	3825.57	9312 	21870
54 	9312       	73    	13447.3	4178.54	9312 	21866
55 	9312       	76    	14414.7	4121.15	9312 	23405
56 	9312       	77    	13772.9	4250.45	9312 	23375
57 	9312       	82    	14918.4	4076.26	9312 	26823
58 	9312       	68    	14555  	3766.42	9312 	22167
59 	9312       	75    	14651.4	4214.65	9312 	23765
60 	9312       	75    	14293.8	4139.43	9312 	23688
61 	9312       	76    	14220.1	4055.36	9312 	22955
62 	9312       	75    	13600.2	4072.02	9312 	21915
63 	9312       	79    	14557.8	4057.6 	9312 	21462
64 	9312       	80    	14466  	4299.3 	9312 	24519
65 	9312       	73    	13455.1	4253.75	9312 	25972
66 	9312       	63    	13377.9	4479.61	9312 	22968
67 	9312       	73    	13422.8	4056.19	9312 	22586
68 	9312       	81    	14114.1	4000.6 	9312 	23224
69 	9312       	78    	14578.3	4108.56	9312 	26025
70 	9312       	73    	14211.6	4189.03	9312 	22803
71 	9312       	70    	14337.3	4449.18	9312 	23379
72 	9312       	70    	13919.6	4031.17	9312 	23803
73 	9312       	73    	13481.5	3872.57	9312 	23129
74 	9312       	78    	13926.8	4041.5 	9312 	22992
75 	9312       	71    	13518.8	4155.5 	9312 	22441
76 	9312       	73    	13806.3	4314.49	9312 	23705
77 	9312       	71    	13874.5	4097.81	9312 	23443
78 	9312       	72    	13804.8	4142.02	9312 	23766
79 	9312       	68    	13379.9	3686.52	9312 	20988
80 	9312       	73    	14481.6	4075.02	9312 	23224
81 	9312       	79    	14427.5	3931.06	9312 	23124
82 	9312       	85    	14410.6	4088.62	9312 	23227
83 	9312       	77    	14960.4	4008.64	9312 	23711
84 	9312       	70    	14613.6	3955.59	9312 	24829
85 	9312       	77    	14506.3	3826.72	9312 	22964
86 	9312       	72    	14590  	4139.7 	9312 	23764
87 	9312       	73    	13502.5	3846.94	9312 	23708
88 	9312       	72    	13861.3	4087.77	9312 	22135
89 	9312       	75    	14287.6	4257.82	9312 	23808
90 	9312       	72    	13719.4	4054.31	9312 	22930
91 	9312       	75    	14091.5	4193.8 	9312 	22985
92 	9312       	71    	13119.2	4134.5 	9312 	24635
93 	9312       	79    	14360.4	4363.37	9312 	27027
94 	9312       	73    	14182.3	3994.25	9312 	20877
95 	9312       	78    	14438.5	4339.77	9312 	24083
96 	9312       	76    	13730.4	4209.11	9312 	22136
97 	9312       	66    	13379.6	4066.55	9312 	22702
98 	9312       	71    	13356.9	3925.57	9312 	21852
99 	9312       	83    	14238.6	3979.7 	9312 	22908
100	9312       	63    	14003.8	3881.58	9312 	25898
run 4: 9312.00 1079 5020
gen	best_of_gen	nevals	avg  	std    	min 	max  
0  	7533       	100   	11013	2627.59	7533	19168
1  	7420       	79    	9332.96	1558.67	7420	13624
2  	7420       	74    	9041.91	1548.45	7420	13463
3  	7420       	75    	8872.15	1653.27	7420	14293
4  	7420       	80    	8806.65	1587.11	7420	14187
5  	7420       	72    	8752.35	1883.43	7420	15772
6  	7420       	82    	8659.03	1499.18	7420	13039
7  	7420       	75    	8707.44	1540.58	7420	13942
8  	7420       	76    	8409.36	1242.13	7420	14187
9  	7420       	88    	8509.15	1439.37	7420	13463
10 	7420       	70    	8359.61	1286.07	7420	13145
11 	7420       	79    	8629.92	1469.38	7420	13145
12 	7420       	80    	8532.46	1274.66	7420	12002
13 	7420       	79    	8464.68	1325   	7420	13039
14 	7420       	73    	8556.07	1519.38	7420	13145
15 	7420       	76    	8483.98	1338.87	7420	12002
16 	7420       	73    	8308.8 	1307.19	7420	13145
17 	7420       	77    	8345.71	1166.19	7420	11768
18 	7420       	79    	8337.01	1155.71	7420	12002
19 	7420       	72    	8306.6 	1168.57	7420	11768
20 	7420       	72    	8485.04	1378.41	7420	12724
21 	7420       	76    	8359.36	1133.12	7420	12002
22 	7420       	78    	8574.81	1433.11	7420	12577
23 	7420       	70    	8482.11	1173.26	7420	11054
24 	7420       	78    	8501.54	1397.4 	7420	13562
25 	7420       	75    	8589.39	1372.16	7420	13562
26 	7420       	76    	8466.7 	1302.36	7420	12002
27 	7420       	81    	8467.9 	1230.27	7420	12724
28 	7420       	73    	8439.61	1202.95	7420	12002
29 	7420       	67    	8365.18	1238.37	7420	12002
30 	7420       	71    	8346.49	1152.71	7420	11054
31 	7420       	84    	8393.98	1303.77	7420	12577
32 	7420       	73    	8427.15	1291.85	7420	12002
33 	7420       	73    	8349.14	1242.29	7420	12444
34 	7420       	76    	8399.35	1219.76	7420	11980
35 	7420       	64    	8371.69	1370.79	7420	12444
36 	7420       	75    	8265.33	1195.59	7420	11768
37 	7420       	68    	8169.5 	1100.95	7420	11768
38 	7420       	74    	8391.45	1368.73	7420	12002
39 	7420       	79    	8453.32	1297.12	7420	12002
40 	7420       	71    	8245.81	1194.81	7420	12002
41 	7420       	65    	8354.72	1173.67	7420	12002
42 	7420       	82    	8439.72	1161.73	7420	12444
43 	7420       	85    	8685.47	1303.17	7420	12333
44 	7420       	78    	8537.21	1320.44	7420	13145
45 	7420       	79    	8543.48	1398.46	7420	12002
46 	7420       	66    	8498.42	1301.46	7420	13562
47 	7420       	76    	8486.28	1295.27	7420	13708
48 	7420       	79    	8409.97	1279.88	7420	13145
49 	7420       	69    	8485.5 	1370.99	7420	12002
50 	7420       	73    	8327.81	1256.43	7420	12333
51 	7420       	77    	8064.3 	1091.01	7420	12002
52 	7420       	78    	8280.72	1102.86	7420	11054
53 	7420       	77    	8511.37	1347.58	7420	11980
54 	7420       	72    	8370.49	1169.53	7420	10931
55 	7420       	74    	8263.78	1204.28	7420	12002
56 	7420       	78    	8571.38	1295.25	7420	11768
57 	7420       	77    	8430.77	1389.84	7420	13145
58 	7420       	71    	8288.68	1229.2 	7420	11980
59 	7420       	72    	8274.17	1216.47	7420	12724
60 	7420       	75    	8257.92	1139.66	7420	11054
61 	7420       	88    	8410.09	1362.26	7420	12577
62 	7420       	77    	8434.25	1310.73	7420	12724
63 	7420       	77    	8542.39	1340.47	7420	12444
64 	7420       	79    	8322.08	1273.43	7420	12002
65 	7420       	77    	8373.74	1181.6 	7420	11980
66 	7420       	80    	8553.89	1405.31	7420	13357
67 	7420       	69    	8736.52	1451.79	7420	13942
68 	7420       	87    	8466.23	1326.42	7420	12724
69 	7420       	77    	8536.05	1378.24	7420	12724
70 	7420       	70    	8201.54	1118.13	7420	11980
71 	7420       	71    	8507   	1380.89	7420	12444
72 	7420       	79    	8366.33	1169.73	7420	11980
73 	7420       	73    	8543.16	1424.8 	7420	12444
74 	7420       	74    	8656.61	1525.66	7420	13942
75 	7420       	78    	8495.45	1258.56	7420	12724
76 	7420       	68    	8372.43	1304.15	7420	12577
77 	7420       	75    	8235.85	1186.9 	7420	13039
78 	7420       	82    	8501.2 	1301.41	7420	13209
79 	7420       	64    	8354.19	1168.74	7420	11054
80 	7420       	74    	8303.46	1170.04	7420	11054
81 	7420       	74    	8542.58	1285.42	7420	12002
82 	7420       	69    	8465.36	1309.58	7420	12002
83 	7420       	70    	8673.11	1453.28	7420	12444
84 	7420       	76    	8302.93	1137.7 	7420	11768
85 	7420       	75    	8543.4 	1419.73	7420	12577
86 	7420       	78    	8499.18	1327.11	7420	12002
87 	7420       	78    	8569.39	1358.87	7420	12858
88 	7420       	68    	8385.62	1148.33	7420	12002
89 	7420       	71    	8583.39	1517.39	7420	14946
90 	7420       	74    	8475.75	1395.34	7420	12724
91 	7420       	77    	8391.21	1257.46	7420	12333
92 	7420       	80    	8392.72	1301.13	7420	11980
93 	7420       	67    	8099.67	1134.24	7420	12002
94 	7420       	74    	8373.32	1243.21	7420	12444
95 	7420       	65    	8323.59	1216.6 	7420	12724
96 	7420       	77    	8367.04	1184.79	7420	11768
97 	7420       	78    	8453.89	1356.92	7420	12002
98 	7420       	78    	8593.12	1410.14	7420	12444
99 	7420       	80    	8537.23	1234.15	7420	12002
100	7420       	77    	8537.7 	1300.92	7420	11980
run 0: 7420.00 1244 4987
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	7424       	100   	11570.8	2504.78	7424	17232
1  	7424       	72    	9955.81	1879.44	7424	16070
2  	7424       	76    	9563.41	1879.05	7424	15538
3  	7420       	68    	9159.58	1802.31	7420	14090
4  	7420       	78    	9220.26	2004.25	7420	14842
5  	7420       	73    	8399.32	1406.5 	7420	13357
6  	7420       	68    	8630.03	1555.34	7420	13209
7  	7420       	73    	8878.3 	1747.99	7420	13624
8  	7420       	76    	8906.03	1814.11	7420	14293
9  	7420       	84    	8913.45	1768.4 	7420	14293
10 	7420       	70    	8637.55	1609.37	7420	13942
11 	7420       	75    	8628.06	1488.47	7420	13357
12 	7420       	67    	8467.79	1439.93	7420	13145
13 	7420       	73    	8389.09	1500.48	7420	13645
14 	7420       	64    	8339.3 	1322.16	7420	13357
15 	7420       	69    	8238.31	1175.93	7420	11768
16 	7420       	78    	8396.8 	1211.3 	7420	11054
17 	7420       	76    	8246.91	1242.38	7420	12724
18 	7420       	73    	8544.76	1363.49	7420	12002
19 	7420       	82    	8768.32	1440.24	7420	12724
20 	7420       	78    	8732.59	1456.48	7420	13145
21 	7420       	82    	8575.91	1306.43	7420	12724
22 	7420       	78    	8779.39	1519.82	7420	13562
23 	7420       	79    	8696.89	1474.59	7420	12333
24 	7420       	66    	8580.71	1407.45	7420	12002
25 	7420       	82    	8520.76	1288.94	7420	12444
26 	7420       	80    	8536.08	1305.56	7420	12070
27 	7420       	79    	8589.29	1428.5 	7420	13624
28 	7420       	69    	8485.1 	1330.83	7420	12724
29 	7420       	75    	8520.92	1343.37	7420	12002
30 	7420       	75    	8512.25	1370.36	7420	12444
31 	7420       	74    	8300.76	1379.04	7420	13145
32 	7420       	72    	8351.49	1163.29	7420	11980
33 	7420       	73    	8491.39	1314.73	7420	12002
34 	7420       	72    	8470.71	1233.45	7420	11980
35 	7420       	76    	8341.19	1216.74	7420	13562
36 	7420       	79    	8558.08	1366.58	7420	12002
37 	7420       	81    	8448.55	1213.8 	7420	12002
38 	7420       	73    	8378.44	1230.21	7420	12002
39 	7420       	73    	8671.78	1465.87	7420	12444
40 	7420       	75    	8475.52	1291.74	7420	12002
41 	7420       	74    	8503.73	1478.87	7420	13562
42 	7420       	72    	8409.76	1244.76	7420	12002
43 	7420       	82    	8275.75	1173.66	7420	12444
44 	7420       	73    	8346.53	1219.47	7420	13645
45 	7420       	73    	8433.55	1303.69	7420	13145
46 	7420       	78    	8835.55	1471.29	7420	12002
47 	7420       	76    	8535.1 	1208.73	7420	11386
48 	7420       	79    	8464.51	1338.27	7420	12002
49 	7420       	67    	8519.51	1368.16	7420	12444
50 	7420       	81    	8521.01	1362.63	7420	12333
51 	7420       	72    	8441.91	1277.53	7420	12444
52 	7420       	64    	8235.25	1211.98	7420	13645
53 	7420       	73    	8246.49	1182.84	7420	11768
54 	7420       	72    	8426.11	1309.93	7420	12002
55 	7420       	67    	8128.7 	1109.56	7420	11768
56 	7420       	81    	8422.73	1254.45	7420	12002
57 	7420       	75    	8496.35	1300.1 	7420	12577
58 	7420       	74    	8516.16	1357.5 	7420	12002
59 	7420       	75    	8152.63	1112.95	7420	11980
60 	7420       	73    	8486.09	1336.1 	7420	12444
61 	7420       	73    	8369.67	1183.21	7420	11980
62 	7420       	78    	8213.13	1108.52	7420	11768
63 	7420       	71    	8317.12	1242.6 	7420	11768
64 	7420       	75    	8431.73	1345.49	7420	12002
65 	7420       	74    	8404.52	1316.61	7420	12002
66 	7420       	77    	8645.33	1381.77	7420	12444
67 	7420       	79    	8455.62	1397.74	7420	12724
68 	7420       	68    	8396.89	1239.05	7420	12002
69 	7420       	77    	8475.65	1347.95	7420	12724
70 	7420       	77    	8135.52	1021.32	7420	11980
71 	7420       	70    	8392.11	1202.68	7420	12002
72 	7420       	65    	8428.74	1196.32	7420	11768
73 	7420       	78    	8448.09	1416.46	7420	12444
74 	7420       	79    	8493.45	1209.65	7420	12333
75 	7420       	78    	8831.78	1591.17	7420	13562
76 	7420       	77    	8494.86	1335.83	7420	12002
77 	7420       	74    	8796.18	1445.77	7420	12342
78 	7420       	73    	8573.19	1303.74	7420	10931
79 	7420       	75    	8500.81	1381.06	7420	13624
80 	7420       	72    	8623.45	1343.68	7420	12577
81 	7420       	73    	8503.4 	1402.61	7420	12724
82 	7420       	80    	8451.58	1278.05	7420	12002
83 	7420       	78    	8486.66	1318.3 	7420	12333
84 	7420       	78    	8536.38	1295.01	7420	12724
85 	7420       	79    	8612.94	1441.62	7420	14293
86 	7420       	76    	8431.85	1251.05	7420	12724
87 	7420       	69    	8589.94	1439.17	7420	12858
88 	7420       	86    	8474   	1236.04	7420	11976
89 	7420       	71    	8418   	1311.56	7420	12044
90 	7420       	73    	8324.35	1209.13	7420	12333
91 	7420       	77    	8416.47	1380.13	7420	13357
92 	7420       	63    	8421.19	1221.32	7420	11980
93 	7420       	76    	8633.93	1553.37	7420	12444
94 	7420       	73    	8356.04	1233.4 	7420	12444
95 	7420       	78    	8389.22	1281.7 	7420	12002
96 	7420       	76    	8358.15	1258.96	7420	12002
97 	7420       	81    	8327.11	1190.72	7420	12002
98 	7420       	72    	8211.6 	1060.42	7420	11980
99 	7420       	70    	8459.44	1321.28	7420	12444
100	7420       	77    	8463.51	1250.79	7420	12002
run 1: 7420.00 1263 5076
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	7505       	100   	11393.5	2552.59	7505	19258
1  	7420       	79    	9905.67	1999.04	7420	15825
2  	7420       	76    	9212.09	1523.42	7420	13562
3  	7420       	66    	8801.2 	1481.11	7420	12724
4  	7420       	82    	8797.44	1463.02	7420	13645
5  	7420       	58    	8499.74	1361.54	7420	13605
6  	7420       	74    	8418.67	1318.94	7420	12444
7  	7420       	79    	8505.57	1377.9 	7420	13103
8  	7420       	77    	8334.24	1110.89	7420	11054
9  	7420       	86    	8810.63	1391.96	7420	12002
10 	7420       	71    	8565.74	1387.68	7420	12002
11 	7420       	74    	8566.87	1551.37	7420	13562
12 	7420       	64    	8185.33	1149.72	7420	11980
13 	7420       	73    	8390.68	1294.53	7420	12333
14 	7420       	66    	8319.28	1277.41	7420	12724
15 	7420       	81    	8452.99	1369.8 	7420	12002
16 	7420       	76    	8543.97	1241.22	7420	11054
17 	7420       	73    	8509.89	1358.02	7420	12002
18 	7420       	76    	8504.1 	1266.8 	7420	12002
19 	7420       	76    	8438.64	1302.49	7420	12444
20 	7420       	80    	8500.24	1319.94	7420	12002
21 	7420       	72    	8499.53	1373.32	7420	13624
22 	7420       	70    	8227.36	988.408	7420	10754
23 	7420       	82    	8371.48	1261.6 	7420	12002
24 	7420       	69    	8236.83	1153.77	7420	11768
25 	7420       	85    	8657.53	1293.61	7420	12002
26 	7420       	76    	8389.86	1237.62	7420	11980
27 	7420       	79    	8681.25	1450.6 	7420	13209
28 	7420       	76    	8665.38	1446.96	7420	13562
29 	7420       	70    	8593.86	1361.22	7420	12002
30 	7420       	71    	8495.19	1522.1 	7420	15312
31 	7420       	77    	8151.03	1117.57	7420	11054
32 	7420       	69    	8587.45	1384.34	7420	12724
33 	7420       	78    	8766.17	1444.64	7420	12002
34 	7420       	79    	8593.59	1442.96	7420	14293
35 	7420       	81    	8413.43	1258.05	7420	11980
36 	7420       	72    	8386.84	1172.1 	7420	11768
37 	7420       	79    	8558.84	1407.02	7420	12724
38 	7420       	73    	8540.95	1295.8 	7420	12002
39 	7420       	73    	8412.5 	1241.76	7420	12444
40 	7420       	81    	8740.34	1421.67	7420	13708
41 	7420       	62    	8315.16	1274.33	7420	13357
42 	7420       	73    	8538.73	1414.12	7420	12002
43 	7420       	75    	8389.18	1324.65	7420	12444
44 	7420       	76    	8220.94	1169.6 	7420	12002
45 	7420       	77    	8559.89	1340.32	7420	12724
46 	7420       	76    	8672.52	1374.58	7420	12444
47 	7420       	75    	8595.44	1432.78	7420	12444
48 	7420       	71    	8415.74	1342.88	7420	12002
49 	7420       	76    	8331.69	1197.06	7420	11768
50 	7420       	77    	8539.33	1310.3 	7420	12724
51 	7420       	72    	8370.6 	1242.87	7420	11980
52 	7420       	84    	8558.88	1416.22	7420	12002
53 	7420       	66    	8289.99	1217.49	7420	12444
54 	7420       	73    	8414.15	1333.36	7420	12333
55 	7420       	80    	8620.63	1420.15	7420	12002
56 	7420       	66    	8321.71	1132.76	7420	11054
57 	7420       	68    	8353.73	1301.73	7420	12002
58 	7420       	78    	8398.89	1303.07	7420	12333
59 	7420       	79    	8510.77	1356.14	7420	13178
60 	7420       	76    	8512.87	1267.63	7420	12444
61 	7420       	70    	8286.99	1248.02	7420	12724
62 	7420       	77    	8417.39	1202.96	7420	11054
63 	7420       	72    	8500.3 	1347.32	7420	12516
64 	7420       	76    	8417.06	1215.69	7420	12002
65 	7420       	83    	8371.68	1237.07	7420	12002
66 	7420       	74    	8383.47	1330   	7420	12002
67 	7420       	75    	8496.17	1324.62	7420	11768
68 	7420       	61    	8210.59	1191.45	7420	12858
69 	7420       	66    	8332.03	1369.75	7420	12002
70 	7420       	65    	8444.4 	1333.34	7420	12577
71 	7420       	67    	8345.32	1182.33	7420	11386
72 	7420       	68    	8327.27	1229.65	7420	13209
73 	7420       	72    	8487.55	1360.16	7420	12002
74 	7420       	81    	8576.42	1349.83	7420	13209
75 	7420       	71    	8495.71	1279.52	7420	12444
76 	7420       	66    	8405.47	1260.97	7420	11980
77 	7420       	82    	8442.29	1202.71	7420	11695
78 	7420       	72    	8398.4 	1360.83	7420	12724
79 	7420       	69    	8437.93	1263.05	7420	11980
80 	7420       	71    	8508.68	1312.98	7420	12002
81 	7420       	74    	8548.48	1293.95	7420	12444
82 	7420       	74    	8184.74	1029.8 	7420	11980
83 	7420       	69    	8192.69	1167.75	7420	11980
84 	7420       	86    	8499.63	1325.84	7420	14222
85 	7420       	74    	8333.74	1204.88	7420	12444
86 	7420       	73    	8280.13	1160.77	7420	12002
87 	7420       	87    	8541.56	1373.12	7420	12002
88 	7420       	76    	8407.67	1176.51	7420	12002
89 	7420       	79    	8352.48	1216.76	7420	12002
90 	7420       	75    	8483.32	1348.23	7420	12002
91 	7420       	83    	8566.66	1350.99	7420	13357
92 	7420       	75    	8591.78	1414.48	7420	13942
93 	7420       	66    	8533.58	1370.54	7420	12002
94 	7420       	71    	8530.59	1239.83	7420	12002
95 	7420       	70    	8535.43	1360.82	7420	12002
96 	7420       	75    	8354.17	1225.26	7420	12444
97 	7420       	64    	8267.46	1187.18	7420	11768
98 	7420       	69    	8370.29	1366.26	7420	12577
99 	7420       	75    	8321.89	1233.15	7420	12002
100	7420       	68    	8463.96	1353.75	7420	12002
run 2: 7420.00 1293 5008
gen	best_of_gen	nevals	avg    	std    	min 	max  
0  	7420       	100   	11445.1	2660.74	7420	18032
1  	7420       	76    	9803.07	1840.62	7420	15834
2  	7420       	76    	9154.44	1511.57	7420	13209
3  	7420       	74    	9047.57	1614.44	7420	13562
4  	7420       	71    	8687.5 	1529.59	7420	13708
5  	7420       	69    	8627.46	1460.56	7420	12540
6  	7420       	69    	8631.09	1404.23	7420	12858
7  	7420       	70    	8576.15	1401.16	7420	12724
8  	7420       	64    	8415.98	1340.07	7420	13039
9  	7420       	71    	8506.92	1501.54	7420	13357
10 	7420       	67    	8303.05	1253.28	7420	12002
11 	7420       	74    	8254.18	1200.55	7420	12002
12 	7420       	74    	8360.88	1290.64	7420	12002
13 	7420       	73    	8413.17	1279   	7420	12444
14 	7420       	77    	8632.85	1334.58	7420	11976
15 	7420       	79    	8502.43	1372.3 	7420	13562
16 	7420       	78    	8650.98	1417.8 	7420	12444
17 	7420       	81    	8527.01	1386.16	7420	12002
18 	7420       	69    	8295.22	1141.9 	7420	11054
19 	7420       	79    	8475.97	1367.05	7420	12444
20 	7420       	63    	8297.66	1159.71	7420	12002
21 	7420       	81    	8409.32	1276.72	7420	12002
22 	7420       	79    	8412.12	1315.05	7420	12724
23 	7420       	69    	8336.3 	1162.04	7420	11054
24 	7420       	77    	8327.25	1121.38	7420	11768
25 	7420       	78    	8621.95	1299.28	7420	11768
26 	7420       	73    	8449.8 	1201.07	7420	12444
27 	7420       	70    	8228.4 	1110.13	7420	12002
28 	7420       	76    	8333.85	1215.82	7420	12002
29 	7420       	77    	8242.31	1257.69	7420	12002
30 	7420       	79    	8273.46	1259.4 	7420	12724
31 	7420       	72    	8277.91	1177.06	7420	11768
32 	7420       	74    	8450.43	1391.68	7420	12002
33 	7420       	69    	8465.19	1342.59	7420	12002
34 	7420       	75    	8411.38	1188.9 	7420	12002
35 	7420       	73    	8406.34	1189.35	7420	11768
36 	7420       	76    	8602.06	1339.5 	7420	12002
37 	7420       	81    	8411.63	1231.73	7420	12002
38 	7420       	70    	8553.47	1516.25	7420	12540
39 	7420       	71    	8561.97	1380.99	7420	12444
40 	7420       	72    	8560.72	1420.93	7420	13708
41 	7420       	67    	8401.36	1265.24	7420	12002
42 	7420       	61    	8358.91	1297.79	7420	12444
43 	7420       	67    	8234.98	1192.5 	7420	11980
44 	7420       	75    	8309.95	1198.31	7420	11768
45 	7420       	79    	8326.92	1292.07	7420	12333
46 	7420       	65    	8398.68	1316.52	7420	12858
47 	7420       	86    	8558.21	1331.73	7420	12444
48 	7420       	71    	8167.06	1226.74	7420	11980
49 	7420       	80    	8367.4 	1300.89	7420	12002
50 	7420       	80    	8595.59	1484.8 	7420	12333
51 	7420       	73    	8337.26	1192.58	7420	11980
52 	7420       	78    	8319.68	1189.89	7420	12002
53 	7420       	74    	8385.49	1278.39	7420	12724
54 	7420       	77    	8368.91	1295.7 	7420	13145
55 	7420       	73    	8554.1 	1355.6 	7420	12002
56 	7420       	77    	8448.22	1256.24	7420	11768
57 	7420       	66    	8452.56	1351.67	7420	13772
58 	7420       	77    	8464.97	1313.05	7420	13645
59 	7420       	83    	8777.68	1531.46	7420	12444
60 	7420       	77    	8493.95	1257.71	7420	12444
61 	7420       	81    	8607.11	1523.13	7420	13562
62 	7420       	75    	8405.01	1223.73	7420	11768
63 	7420       	74    	8399.11	1250   	7420	12002
64 	7420       	68    	8468.35	1277.67	7420	12002
65 	7420       	72    	8621.9 	1431.17	7420	12333
66 	7420       	74    	8370.31	1238.47	7420	12002
67 	7420       	77    	8434   	1317.91	7420	12002
68 	7420       	76    	8553.07	1369.06	7420	12444
69 	7420       	70    	8316.99	1190.44	7420	11980
70 	7420       	76    	8684.63	1472.15	7420	12002
71 	7420       	84    	8732.88	1430.64	7420	13451
72 	7420       	68    	8337.26	1226.86	7420	12724
73 	7420       	77    	8373.27	1259.4 	7420	12002
74 	7420       	79    	8304.83	1412.6 	7420	12724
75 	7420       	72    	8608.32	1469.64	7420	12724
76 	7420       	68    	8388.38	1304.74	7420	11976
77 	7420       	77    	8280.93	1276.44	7420	12002
78 	7420       	71    	8329.31	1194.74	7420	11768
79 	7420       	76    	8334.13	1297.78	7420	12002
80 	7420       	81    	8433.68	1274.94	7420	12002
81 	7420       	79    	8401.36	1211.22	7420	11980
82 	7420       	73    	8306.97	1288.18	7420	12002
83 	7420       	73    	8233.47	1188.89	7420	12724
84 	7420       	73    	8259.39	1115.91	7420	11054
85 	7420       	72    	8346.2 	1177.99	7420	11768
86 	7420       	70    	8283.23	1229.85	7420	12002
87 	7420       	71    	8282.5 	1242.29	7420	12002
88 	7420       	79    	8684.31	1434.55	7420	12143
89 	7420       	79    	8659.25	1433.88	7420	12724
90 	7420       	75    	8289.99	1358.1 	7420	14467
91 	7420       	75    	8488.29	1441.27	7420	12577
92 	7420       	77    	8529.38	1445.09	7420	13562
93 	7420       	70    	8512.35	1438.02	7420	12577
94 	7420       	71    	8507.79	1415.26	7420	14293
95 	7420       	77    	8491.21	1387.03	7420	12002
96 	7420       	75    	8500.16	1402.51	7420	12333
97 	7420       	78    	8365.64	1144.67	7420	11054
98 	7420       	78    	8352.59	1212.16	7420	12444
99 	7420       	67    	8155.35	1036.62	7420	11054
100	7420       	81    	8535.12	1400.3 	7420	13463
run 3: 7420.00 1257 4992
gen	best_of_gen	nevals	avg  	std    	min 	max  
0  	7420       	100   	10800	2530.73	7420	17666
1  	7420       	69    	9403.63	1668.15	7420	14293
2  	7420       	70    	8843.38	1382.02	7420	13645
3  	7420       	74    	9089.43	1709.24	7420	13645
