"C1-13-25-75-5.ctp",16827,00:33:44.29,0
"C1-13-25-75-6.ctp",15566,00:35:09.78,0
"C1-13-25-75-8.ctp",12843,00:29:05.16,0
"C1-25-50-50-4.ctp",30484,04:19:32.70,0
"C1-25-50-50-5.ctp",27145,04:09:31.93,0
"C1-25-50-50-6.ctp",24190,03:53:07.00,0
"C1-25-50-50-8.ctp",21123,03:23:18.29,0
"C1-5-25-75-4.ctp",9898,00:09:09.46,9898
"C1-5-25-75-5.ctp",9707,00:10:21.82,9707
"C1-5-25-75-6.ctp",9321,00:09:12.82,9321
"C1-5-25-75-8.ctp",7474,00:07:37.31,7474
"D1-1-25-75-4.ctp",7671,00:07:54.91,7671
"D1-1-25-75-5.ctp",7465,00:07:31.06,7465
"D1-1-25-75-6.ctp",6651,00:06:30.55,6651
"D1-1-25-75-8.ctp",6651,00:06:54.50,6651
"D1-1-50-50-4.ctp",11606,00:20:04.12,11606
"D1-1-50-50-5.ctp",10770,00:13:10.97,10770
"D1-1-50-50-6.ctp",10525,00:14:01.50,10680
"D1-1-50-50-8.ctp",9361,00:17:20.47,9361
"D1-10-50-50-4.ctp",20982,00:23:12.47,20982
"D1-10-50-50-5.ctp",18576,01:02:10.98,18576
"D1-10-50-50-6.ctp",16603,00:48:05.50,16330
"D1-10-50-50-8.ctp",14204,00:17:46.59,14204
"D1-13-25-75-4.ctp",19508,00:40:21.25,0
"D1-13-25-75-5.ctp",16474,00:34:19.13,0
"D1-13-25-75-6.ctp",15571,00:34:45.32,0
"D1-13-25-75-8.ctp",14182,00:30:52.61,0
"D1-25-50-50-4.ctp",35235,04:34:39.38,0
"D1-25-50-50-5.ctp",30625,04:29:47.79,0
"D1-25-50-50-6.ctp",27754,04:09:48.53,0
"D1-25-50-50-8.ctp",23171,03:33:34.77,0
"D1-5-25-75-4.ctp",11820,00:10:47.84,11820
"D1-5-25-75-5.ctp",10982,00:10:39.95,10982
"D1-5-25-75-6.ctp",9676,00:08:23.43,9669
"D1-5-25-75-8.ctp",8200,00:09:37.68,8200
